fb_date,fb_month,fb_year,fb_isoweek,fb_isodow,fb_isoyear,fb_network,fb_channel_group,fb_sub_channel,fb_advertiser,fb_cost,fb_impressions,fb_clicks,fb_video_views,fb_post_comments,fb_post_likes,fb_post_reactions
2017-05-25,5,2017,21,3,2017,Facebook,Acquisition,,Tempur-Pedic,39575.750000000015,2002871,13358,0.0,71.0,501.0,725.0
2017-03-21,3,2017,12,1,2017,Instagram,Remarketing,,Tempur-Pedic,0.0,945,0,0.0,0.0,0.0,3.0
2017-10-03,10,2017,40,1,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,441.32,19196,637,0.0,5.0,6.0,274.0
2017-01-06,1,2017,1,4,2017,Facebook,Remarketing,,Tempur-Pedic,1737.8400000000001,35793,533,0.0,0.0,2.0,25.0
2017-01-05,1,2017,1,3,2017,Facebook,Acquisition,,Tempur-Pedic,4068.2700000000004,316667,3079,9756.0,22.0,36.0,197.0
2017-12-20,12,2017,51,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3225.4300000000003,156160,1295,54.0,4.0,16.0,160.0
2017-06-21,6,2017,25,2,2017,Facebook,Acquisition,,Tempur-Pedic,9159.800000000001,368334,2955,0.0,14.0,38.0,73.0
2018-05-06,5,2018,18,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,14254.480000000003,1389274,6749,6068.0,12.0,76.0,318.0
2017-05-12,5,2017,19,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2094.87,164734,1998,,16.0,1.0,142.0
2018-04-14,4,2018,15,5,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,13826.66,1267089,8157,5662.0,29.0,64.0,433.0
2017-12-17,12,2017,50,6,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,41031.589999999975,2547390,17787,3448.0,151.0,82.0,2148.0
2017-04-17,4,2017,15,7,2017,Instagram,Remarketing,,Tempur-Pedic,1171.1,71975,237,0.0,6.0,0.0,145.0
2017-05-30,5,2017,22,1,2017,Facebook,Acquisition,,Tempur-Pedic,30294.00000000001,1418619,7309,0.0,38.0,160.0,355.0
2017-06-29,6,2017,26,3,2017,Instagram,Acquisition,,Tempur-Pedic,11249.809999999998,430601,2508,0.0,29.0,50.0,376.0
2017-09-05,9,2017,36,1,2017,Facebook,Remarketing,,Tempur-Pedic,20109.48,1177455,5769,0.0,33.0,86.0,519.0
2017-08-24,8,2017,34,3,2017,Facebook,Remarketing,,Tempur-Pedic,16452.320000000003,459921,4363,0.0,26.0,72.0,326.0
2017-09-13,9,2017,37,2,2017,Facebook,Remarketing,,Tempur-Pedic,9082.080000000002,415613,3774,0.0,25.0,53.0,244.0
2017-12-11,12,2017,49,7,2017,Facebook,Acquisition,,Tempur-Pedic,2561.95,223878,711,0.0,1.0,28.0,94.0
2017-01-26,1,2017,4,3,2017,Facebook,Remarketing,,Tempur-Pedic,1643.99,33804,587,0.0,3.0,3.0,37.0
2017-09-13,9,2017,37,2,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,503.76,48737,4366,0.0,6.0,6.0,302.0
2017-02-03,2,2017,5,4,2017,Facebook,Remarketing,,Tempur-Pedic,2400.51,92059,1099,519.0,4.0,5.0,55.0
2017-09-05,9,2017,36,1,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,501.51,54768,5949,0.0,25.0,15.0,754.0
2018-04-25,4,2018,17,2,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8956.619999999999,321170,2056,1701.0,7.0,35.0,133.0
2017-09-17,9,2017,37,6,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,531.52,51845,327,0.0,2.0,2.0,44.0
2017-08-18,8,2017,33,4,2017,Instagram,Acquisition,,Tempur-Pedic,4500.920000000001,260483,1301,0.0,10.0,16.0,456.0
2017-08-17,8,2017,33,3,2017,Facebook,Remarketing,,Tempur-Pedic,9789.699999999999,265139,2200,150.0,17.0,52.0,240.0
2018-03-25,3,2018,12,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,11389.969999999998,1195269,5183,769.0,11.0,36.0,213.0
2017-12-09,12,2017,49,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,30264.64,1699049,9617,911.0,73.0,185.0,1004.0
2018-03-21,3,2018,12,2,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,302.87999999999994,14997,151,0.0,0.0,3.0,7.0
2018-06-22,6,2018,25,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,3205.0800000000004,202665,2046,0.0,13.0,8.0,258.0
2017-06-22,6,2017,25,3,2017,Facebook,Acquisition,,Tempur-Pedic,12029.600000000002,425880,3157,0.0,9.0,47.0,94.0
2018-06-03,6,2018,22,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,47491.04,3997496,19061,0.0,87.0,159.0,1273.0
2017-08-05,8,2017,31,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,1385.6200000000003,100499,1260,0.0,4.0,0.0,180.0
2017-05-11,5,2017,19,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2105.01,75881,922,,2.0,,57.0
2017-06-12,6,2017,23,7,2017,Instagram,Remarketing,,Tempur-Pedic,163.51000000000002,3473,19,0.0,0.0,0.0,9.0
2018-04-13,4,2018,15,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,12222.009999999998,1063601,5943,2678.0,29.0,47.0,459.0
2017-09-25,9,2017,38,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,27332.86,1850984,7450,0.0,36.0,106.0,660.0
2017-06-09,6,2017,23,4,2017,Instagram,Acquisition,,Tempur-Pedic,678.19,32340,142,0.0,1.0,0.0,16.0
2017-08-25,8,2017,34,4,2017,Facebook,Remarketing,,Tempur-Pedic,16948.499999999996,460055,4199,0.0,25.0,69.0,368.0
2017-12-21,12,2017,51,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2857.0499999999997,126563,1471,77.0,7.0,11.0,113.0
2017-09-06,9,2017,36,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,4359.67,68005,979,0.0,4.0,2.0,52.0
2017-05-02,5,2017,18,1,2017,Facebook,Acquisition,,Tempur-Pedic,12702.909999999998,640672,3318,0.0,45.0,93.0,166.0
2017-08-26,8,2017,34,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3868.3900000000003,51236,762,0.0,2.0,1.0,35.0
2017-04-14,4,2017,15,4,2017,Facebook,Remarketing,,Tempur-Pedic,6208.44,237716,3017,0.0,12.0,29.0,146.0
2017-04-22,4,2017,16,5,2017,Facebook,Remarketing,,Tempur-Pedic,7057.14,235259,2650,0.0,17.0,33.0,144.0
2018-01-28,1,2018,4,6,2018,Facebook,Branded Search,,Tempur-Pedic,406.23999999999995,28102,2282,0.0,14.0,12.0,1799.0
2017-09-06,9,2017,36,2,2017,Facebook,Remarketing,,Tempur-Pedic,19207.299999999992,1074722,5432,0.0,41.0,96.0,525.0
2017-08-03,8,2017,31,3,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,10.440000000000001,165,1,1.0,,,1.0
2017-06-28,6,2017,26,2,2017,Instagram,Acquisition,,Tempur-Pedic,10495.759999999998,412689,2325,0.0,23.0,27.0,382.0
2017-05-15,5,2017,19,7,2017,Instagram,Remarketing,,Tempur-Pedic,1430.42,35697,326,17.0,2.0,0.0,74.0
2017-04-18,4,2017,16,1,2017,Instagram,Remarketing,,Tempur-Pedic,786.1,41798,155,0.0,3.0,0.0,118.0
2017-02-17,2,2017,7,4,2017,Facebook,Acquisition,,Tempur-Pedic,7257.299999999998,428091,3689,0.0,20.0,80.0,245.0
2017-06-08,6,2017,23,3,2017,Instagram,Acquisition,,Tempur-Pedic,169.01,8248,34,0.0,0.0,0.0,7.0
2017-03-16,3,2017,11,3,2017,Facebook,Acquisition,,Tempur-Pedic,1580.1299999999999,50537,619,0.0,6.0,11.0,33.0
2018-01-10,1,2018,2,2,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,11681.659999999996,480326,4223,353.0,19.0,77.0,351.0
2017-09-14,9,2017,37,3,2017,Facebook,Remarketing,,Tempur-Pedic,11245.479999999998,479318,5140,0.0,27.0,40.0,329.0
2017-09-14,9,2017,37,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3753.8100000000004,74308,1140,0.0,6.0,5.0,65.0
2017-12-29,12,2017,52,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,8803.710000000001,340037,4140,303.0,13.0,38.0,225.0
2018-06-19,6,2018,25,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,2847.05,107898,1107,567.0,3.0,18.0,77.0
2017-11-05,11,2017,44,6,2017,Facebook,Branded Search,,Tempur-Pedic,1398.88,85177,1190,166.0,12.0,17.0,51.0
2018-05-04,5,2018,18,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,9282.880000000001,823023,4968,4389.0,23.0,57.0,273.0
2017-05-29,5,2017,21,7,2017,Facebook,Acquisition,,Tempur-Pedic,35139.09000000001,1520038,9070,0.0,46.0,156.0,387.0
2017-12-16,12,2017,50,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,18843.47000000001,515504,5669,3100.0,29.0,38.0,474.0
2017-12-04,12,2017,48,7,2017,Facebook,Acquisition,,Tempur-Pedic,1139.81,87965,1116,0.0,3.0,7.0,42.0
2017-05-23,5,2017,21,1,2017,Facebook,Acquisition,,Tempur-Pedic,47500.719999999994,2014339,15902,0.0,94.0,604.0,1052.0
2017-02-28,2,2017,9,1,2017,Facebook,Remarketing,,Tempur-Pedic,2469.49,58068,847,0.0,4.0,4.0,41.0
2017-08-20,8,2017,33,6,2017,Facebook,Remarketing,,Tempur-Pedic,10457.510000000002,281769,2320,69.0,13.0,42.0,262.0
2017-12-30,12,2017,52,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,9617.530000000002,349370,4329,518.0,15.0,43.0,237.0
2017-12-05,12,2017,49,1,2017,Facebook,Remarketing,,Tempur-Pedic,169.45999999999998,3445,50,24.0,0.0,2.0,6.0
2017-11-10,11,2017,45,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,23308.600000000002,1533746,8422,682.0,75.0,119.0,678.0
2017-11-29,11,2017,48,2,2017,Facebook,Remarketing,,Tempur-Pedic,7.04,150,3,0.0,0.0,0.0,1.0
2017-06-06,6,2017,23,1,2017,Facebook,Acquisition,,Tempur-Pedic,2074.7,85329,741,0.0,14.0,5.0,53.0
2017-08-28,8,2017,34,7,2017,Facebook,Remarketing,,Tempur-Pedic,13240.500000000011,428676,4224,0.0,27.0,60.0,384.0
2017-05-09,5,2017,19,1,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,15.280000000000001,507,7,,,,3.0
2017-04-12,4,2017,15,2,2017,Instagram,Acquisition,,Tempur-Pedic,1674.3999999999999,91612,273,0.0,1.0,0.0,88.0
2017-02-14,2,2017,7,1,2017,Facebook,Remarketing,,Tempur-Pedic,2553.9799999999996,54329,740,0.0,3.0,2.0,38.0
2017-03-19,3,2017,11,6,2017,Instagram,Remarketing,,Tempur-Pedic,142.87,6071,22,0.0,0.0,0.0,14.0
2017-04-05,4,2017,14,2,2017,Facebook,Remarketing,,Tempur-Pedic,6851.8099999999995,282170,3197,0.0,23.0,61.0,174.0
2017-04-11,4,2017,15,1,2017,Facebook,Remarketing,,Tempur-Pedic,5200.049999999999,255239,2164,0.0,14.0,34.0,116.0
2017-05-10,5,2017,19,2,2017,Facebook,Remarketing,,Tempur-Pedic,3729.6800000000007,144614,1835,251.0,14.0,25.0,97.0
2017-05-02,5,2017,18,1,2017,Facebook,Remarketing,,Tempur-Pedic,5994.130000000001,260441,2575,0.0,21.0,30.0,125.0
2018-07-05,7,2018,27,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,38604.40999999999,1685313,11677,12020.0,54.0,144.0,831.0
2017-04-30,4,2017,17,6,2017,Instagram,Remarketing,,Tempur-Pedic,1116.62,45592,274,0.0,2.0,0.0,93.0
2018-03-15,3,2018,11,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,16408.179999999997,1134646,8381,590.0,49.0,88.0,659.0
2018-01-19,1,2018,3,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,10595.590000000004,480883,3717,385.0,27.0,58.0,309.0
2017-04-25,4,2017,17,1,2017,Facebook,Remarketing,,Tempur-Pedic,6865.02,266056,2527,0.0,21.0,24.0,137.0
2017-06-20,6,2017,25,1,2017,Facebook,Acquisition,,Tempur-Pedic,5813.09,240352,1644,0.0,9.0,36.0,45.0
2017-04-03,4,2017,13,7,2017,Facebook,Acquisition,,Tempur-Pedic,2076.57,139312,700,0.0,0.0,11.0,46.0
2017-05-13,5,2017,19,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2040.93,229122,2226,,5.0,1.0,132.0
2017-04-26,4,2017,17,2,2017,Facebook,Remarketing,,Tempur-Pedic,6514.140000000001,256804,2415,0.0,24.0,30.0,140.0
2017-12-10,12,2017,49,6,2017,Facebook,Acquisition,,Tempur-Pedic,2596.93,165662,808,0.0,11.0,43.0,108.0
2017-12-13,12,2017,50,2,2017,Facebook,Remarketing,,Tempur-Pedic,118.31,2953,24,0.0,0.0,1.0,6.0
2018-03-14,3,2018,11,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,12193.170000000002,926935,5666,717.0,29.0,50.0,377.0
2018-06-21,6,2018,25,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,2570.93,109047,1063,1182.0,5.0,13.0,76.0
2017-05-09,5,2017,19,1,2017,Facebook,Remarketing,,Tempur-Pedic,5383.080000000001,242690,2424,99.0,20.0,30.0,134.0
2017-05-10,5,2017,19,2,2017,Instagram,Acquisition,,Tempur-Pedic,7340.78,443649,2088,1443.0,34.0,21.0,1368.0
2017-04-12,4,2017,15,2,2017,Facebook,Remarketing,,Tempur-Pedic,6600.05,246786,2755,0.0,23.0,39.0,160.0
2017-04-16,4,2017,15,6,2017,Instagram,Remarketing,,Tempur-Pedic,1152.18,50717,215,0.0,3.0,0.0,114.0
2018-04-05,4,2018,14,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,9288.18,1338486,7388,4463.0,20.0,25.0,305.0
2018-03-28,3,2018,13,2,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,7706.0,644360,2692,0.0,13.0,17.0,174.0
2017-05-24,5,2017,21,2,2017,Instagram,Acquisition,,Tempur-Pedic,71357.47,2916587,13502,0.0,162.0,194.0,3198.0
2017-08-01,7,2017,31,1,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,412.8500000000001,10007,36,47.0,,,20.0
2017-08-18,8,2017,33,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,3348.5599999999995,156013,1102,0.0,5.0,17.0,48.0
2017-05-01,4,2017,17,7,2017,Facebook,Remarketing,,Tempur-Pedic,4720.830000000001,203193,2601,0.0,23.0,29.0,94.0
2017-06-25,6,2017,25,6,2017,Instagram,Remarketing,,Tempur-Pedic,1313.28,33938,348,0.0,2.0,0.0,119.0
2017-12-29,12,2017,52,4,2017,Facebook,Branded Search,,Tempur-Pedic,1245.9599999999998,78603,5012,0.0,32.0,28.0,2890.0
2017-09-29,9,2017,39,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1396.81,26894,512,0.0,2.0,1.0,33.0
2017-09-17,9,2017,37,6,2017,Facebook,Acquisition,,Tempur-Pedic,103366.09,5828737,25115,0.0,111.0,343.0,1648.0
2017-02-07,2,2017,6,1,2017,Facebook,Acquisition,,Tempur-Pedic,4657.9900000000025,331695,2912,9625.0,26.0,15.0,135.0
2017-01-10,1,2017,2,1,2017,Facebook,Acquisition,,Tempur-Pedic,2052.8700000000003,216880,2014,9467.0,16.0,21.0,128.0
2018-04-12,4,2018,15,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,6993.2699999999995,311699,1962,1288.0,11.0,24.0,125.0
2017-07-30,7,2017,30,6,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,1003.55,47239,227,159.0,2.0,2.0,15.0
2018-03-29,3,2018,13,3,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,258.29,10592,68,0.0,0.0,1.0,1.0
2017-07-18,7,2017,29,1,2017,Instagram,Acquisition,,Tempur-Pedic,4771.35,226212,1978,23.0,11.0,32.0,212.0
2017-08-21,8,2017,33,7,2017,Facebook,Acquisition,,Tempur-Pedic,30699.680000000015,1860825,7956,0.0,24.0,151.0,387.0
2017-05-28,5,2017,21,6,2017,Instagram,Remarketing,,Tempur-Pedic,5718.349999999999,137265,1200,0.0,4.0,0.0,244.0
2017-09-02,9,2017,35,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,6021.169999999999,76128,1410,0.0,3.0,6.0,80.0
2017-12-30,12,2017,52,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,25647.88,1272138,9957,0.0,51.0,197.0,951.0
2018-06-22,6,2018,25,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,2618.63,103758,906,1389.0,5.0,8.0,65.0
2017-12-22,12,2017,51,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,2937.3700000000003,177282,1043,0.0,13.0,11.0,172.0
2018-03-09,3,2018,10,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,12786.560000000001,942149,6541,0.0,33.0,96.0,403.0
2018-04-06,4,2018,14,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,258.7,10029,101,0.0,0.0,3.0,4.0
2017-06-13,6,2017,24,1,2017,Instagram,Acquisition,,Tempur-Pedic,714.88,38233,164,0.0,2.0,0.0,43.0
2017-12-21,12,2017,51,3,2017,Facebook,Branded Search,,Tempur-Pedic,345.33,13072,1150,0.0,14.0,3.0,949.0
2017-07-04,7,2017,27,1,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,39.39,833,4,13.0,,,4.0
2017-02-14,2,2017,7,1,2017,Facebook,Acquisition,,Tempur-Pedic,4303.280000000001,356986,2932,905.0,28.0,34.0,209.0
2018-07-13,7,2018,28,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,23660.400000000012,1995402,9108,20842.0,46.0,92.0,807.0
2017-08-28,8,2017,34,7,2017,Facebook,Acquisition,,Tempur-Pedic,51176.069999999985,3035856,11080,0.0,63.0,201.0,709.0
2017-09-09,9,2017,36,5,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2053.61,34636,582,0.0,0.0,0.0,33.0
2017-09-21,9,2017,38,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1698.57,39782,599,0.0,1.0,2.0,34.0
2017-01-18,1,2017,3,2,2017,Facebook,Acquisition,,Tempur-Pedic,2574.2999999999993,227496,2272,6982.0,26.0,20.0,118.0
2017-06-20,6,2017,25,1,2017,Facebook,Remarketing,,Tempur-Pedic,1889.8,39227,578,0.0,5.0,7.0,21.0
2018-01-05,1,2018,1,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8344.7,472098,3070,435.0,9.0,56.0,349.0
2018-03-29,3,2018,13,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,7908.250000000001,712375,2879,0.0,19.0,8.0,224.0
2017-12-02,12,2017,48,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,22489.399999999998,1208576,8077,467.0,70.0,134.0,676.0
2017-11-24,11,2017,47,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,68524.21999999997,3474736,20561,1807.0,138.0,87.0,2014.0
2018-05-03,5,2018,18,3,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,8661.94,776077,4602,5022.0,19.0,52.0,275.0
2018-03-09,3,2018,10,4,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,294.16,14033,129,0.0,2.0,1.0,14.0
2018-05-10,5,2018,19,3,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7513.4000000000015,285730,2526,1932.0,21.0,28.0,171.0
2017-07-21,7,2017,29,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,1524.63,71646,277,321.0,,,18.0
2018-04-06,4,2018,14,4,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,9890.96,1200317,5993,2892.0,17.0,37.0,298.0
2017-01-31,1,2017,5,1,2017,Instagram,Remarketing,,Tempur-Pedic,116.47,6221,18,0.0,1.0,0.0,25.0
2017-06-24,6,2017,25,5,2017,Instagram,Remarketing,,Tempur-Pedic,1553.81,37911,465,0.0,3.0,0.0,135.0
2017-08-14,8,2017,32,7,2017,Facebook,Remarketing,,Tempur-Pedic,13907.359999999999,413487,2983,0.0,35.0,49.0,428.0
2017-04-25,4,2017,17,1,2017,Facebook,Acquisition,,Tempur-Pedic,16420.349999999995,997239,5784,0.0,61.0,115.0,188.0
2017-09-01,8,2017,35,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1360.5100000000002,18915,260,0.0,1.0,0.0,15.0
2018-04-20,4,2018,16,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8257.22,289109,1954,1606.0,17.0,13.0,147.0
2017-08-29,8,2017,35,1,2017,Facebook,Acquisition,,Tempur-Pedic,54162.39000000001,2929726,12388,0.0,77.0,274.0,828.0
2017-09-18,9,2017,37,7,2017,Facebook,Acquisition,,Tempur-Pedic,43648.62000000001,2943150,14070,0.0,71.0,150.0,951.0
2017-07-19,7,2017,29,2,2017,Instagram,Acquisition,,Tempur-Pedic,3033.57,141013,1299,7.0,12.0,27.0,78.0
2017-12-29,12,2017,52,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,24163.979999999996,1272525,8435,0.0,60.0,188.0,866.0
2017-12-21,12,2017,51,3,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,8036.47,375959,2577,0.0,15.0,76.0,269.0
2018-04-13,4,2018,15,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7841.880000000001,297463,3288,1201.0,17.0,25.0,131.0
2018-05-02,5,2018,18,2,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9055.310000000001,352027,2116,1552.0,11.0,19.0,121.0
2017-09-25,9,2017,38,7,2017,Facebook,Acquisition,,Tempur-Pedic,1406.8599999999997,111174,951,26.0,6.0,8.0,40.0
2017-07-29,7,2017,30,5,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,971.29,40918,201,129.0,,6.0,16.0
2017-08-07,8,2017,31,7,2017,Instagram,Acquisition,,Tempur-Pedic,6926.41,405960,2500,30.0,22.0,57.0,338.0
2017-01-17,1,2017,3,1,2017,Facebook,Acquisition,,Tempur-Pedic,7832.189999999999,472908,3823,7556.0,22.0,89.0,204.0
2017-12-08,12,2017,49,4,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,11195.619999999999,419895,4373,636.0,27.0,33.0,294.0
2017-02-15,2,2017,7,2,2017,Facebook,Remarketing,,Tempur-Pedic,2601.78,55858,858,0.0,3.0,5.0,46.0
2017-08-06,8,2017,31,6,2017,Facebook,Remarketing,,Tempur-Pedic,12848.960000000001,337509,4225,120.0,37.0,78.0,472.0
2017-07-03,7,2017,26,7,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,79.07,1576,9,13.0,,,3.0
2017-02-19,2,2017,7,6,2017,Instagram,Remarketing,,Tempur-Pedic,91.05000000000001,3830,19,0.0,0.0,0.0,17.0
2017-05-15,5,2017,19,7,2017,Facebook,Acquisition,,Tempur-Pedic,25483.840000000007,964834,5406,1040.0,40.0,75.0,193.0
2017-08-02,8,2017,31,2,2017,Instagram,Acquisition,,Tempur-Pedic,6769.109999999999,292544,2603,0.0,8.0,28.0,223.0
2017-09-29,9,2017,39,4,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,1137.1999999999998,58879,5205,0.0,85.0,27.0,3731.0
2017-12-07,12,2017,49,3,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,15070.810000000001,932175,5128,712.0,34.0,75.0,491.0
2017-01-03,1,2017,1,1,2017,Facebook,Acquisition,,Tempur-Pedic,3322.5000000000014,237950,2775,3710.0,8.0,47.0,189.0
2017-08-01,7,2017,31,1,2017,Facebook,Remarketing,,Tempur-Pedic,6985.060000000001,185006,2350,0.0,15.0,34.0,126.0
2017-08-09,8,2017,32,2,2017,Facebook,Remarketing,,Tempur-Pedic,9036.620000000003,246098,2201,0.0,25.0,58.0,336.0
2017-12-15,12,2017,50,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,14615.279999999995,708200,3978,2243.0,26.0,60.0,539.0
2018-04-27,4,2018,17,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9404.02,339593,2188,2226.0,17.0,26.0,128.0
2017-04-26,4,2017,17,2,2017,Facebook,Acquisition,,Tempur-Pedic,15447.11,902653,5431,0.0,55.0,99.0,197.0
2017-01-09,1,2017,1,7,2017,Facebook,Acquisition,,Tempur-Pedic,4952.469999999998,355837,2764,9038.0,19.0,38.0,196.0
2017-07-18,7,2017,29,1,2017,Facebook,Remarketing,,Tempur-Pedic,10726.769999999999,249204,3056,0.0,26.0,82.0,258.0
2018-03-28,3,2018,13,2,2018,Facebook,Branded Search,,Tempur-Pedic,384.78,32494,1513,876.0,10.0,2.0,105.0
2017-10-05,10,2017,40,3,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,452.05,16589,548,0.0,7.0,12.0,234.0
2017-09-07,9,2017,36,3,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,502.84000000000003,51424,5307,0.0,13.0,14.0,571.0
2017-04-29,4,2017,17,5,2017,Instagram,Remarketing,,Tempur-Pedic,1020.39,49899,282,0.0,1.0,0.0,114.0
2017-05-27,5,2017,21,5,2017,Instagram,Remarketing,,Tempur-Pedic,5539.050000000002,149952,1245,0.0,5.0,0.0,269.0
2017-01-10,1,2017,2,1,2017,Facebook,Remarketing,,Tempur-Pedic,1730.81,36346,567,0.0,2.0,1.0,40.0
2018-03-22,3,2018,12,3,2018,Facebook,Branded Search,,Tempur-Pedic,538.0799999999999,15490,1246,0.0,3.0,3.0,1120.0
2017-08-15,8,2017,33,1,2017,Facebook,Remarketing,,Tempur-Pedic,14110.919999999998,373672,5496,0.0,21.0,49.0,297.0
2017-09-26,9,2017,39,1,2017,Facebook,Acquisition,,Tempur-Pedic,459.66,34560,321,14.0,3.0,0.0,17.0
2017-12-01,11,2017,48,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,18813.57,1118165,7214,535.0,60.0,131.0,599.0
2017-11-23,11,2017,47,3,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,63899.10999999999,3542072,17394,6301.0,101.0,76.0,2016.0
2018-05-11,5,2018,19,4,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9123.300000000001,340810,3560,3345.0,19.0,31.0,235.0
2018-04-21,4,2018,16,5,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,9162.539999999999,294401,2173,2145.0,15.0,29.0,169.0
2017-06-10,6,2017,23,5,2017,Instagram,Remarketing,,Tempur-Pedic,892.7800000000001,27233,188,0.0,1.0,0.0,48.0
2017-11-17,11,2017,46,4,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,25154.230000000003,1481366,6317,858.0,60.0,107.0,581.0
2017-07-26,7,2017,30,2,2017,Facebook,Remarketing,,Tempur-Pedic,7059.620000000001,183900,1661,0.0,12.0,45.0,123.0
2017-07-31,7,2017,30,7,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,1032.44,23841,82,174.0,1.0,,46.0
2017-01-18,1,2017,3,2,2017,Facebook,Remarketing,,Tempur-Pedic,1947.8400000000001,41871,647,0.0,7.0,7.0,35.0
